TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2025-12-22 22:31:25,1766442685075,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app/,GET,,500,gx82x-1766442685075-e945f64fa6b2,vercel-favicon/1.0,,production,main,MISS,serverless,/,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,dpl_GVYd1iWJ2MGp1nKXdNRP5wUCe7Jy,4,iad1,309,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KD430MNYT8PX2GQ153XAPVFD,ChozqwdoTn4Z,1
2025-12-22 22:31:23,1766442683899,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app/,GET,,500,kkskg-1766442683899-ed99d01de1ee,vercel-favicon/1.0,,production,main,MISS,serverless,/,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,dpl_GVYd1iWJ2MGp1nKXdNRP5wUCe7Jy,6,iad1,309,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KD430KHA3F4C7YWV6QY93QNA,ChozqwdoTn4Z,1
2025-12-22 22:31:13,1766442673568,mare-alta-erp.vercel.app/favicon.ico,GET,,500,lrjpx-1766442673568-cef536035c86,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/,mare-alta-erp.vercel.app,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,dpl_GVYd1iWJ2MGp1nKXdNRP5wUCe7Jy,7,iad1,309,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KD4309F7B12JWFGFA3DEJ9XY,ChozqwdoTn4Z,1
2025-12-22 22:31:06,1766442666186,mare-alta-erp.vercel.app/,GET,,500,44gtr-1766442666186-74c59c22e40d,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/,mare-alta-erp.vercel.app,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,dpl_GVYd1iWJ2MGp1nKXdNRP5wUCe7Jy,9,iad1,309,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KD4302JM76JKAE2EBD61YJCM,ChozqwdoTn4Z,1
2025-12-22 22:29:53,1766442593019,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app/favicon.png,GET,,500,7zqkq-1766442593019-2850b1fe67f8,vercel-favicon/1.0,,production,main,MISS,serverless,/,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,dpl_GVYd1iWJ2MGp1nKXdNRP5wUCe7Jy,4,iad1,308,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KD42XTS457FCT3EY3R62ERAC,ChozqwdoTn4Z,1
2025-12-22 22:29:50,1766442590830,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app/favicon.png,GET,,500,kcqv6-1766442590830-ae9c006fb780,vercel-favicon/1.0,,production,main,MISS,serverless,/,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,dpl_GVYd1iWJ2MGp1nKXdNRP5wUCe7Jy,5,iad1,308,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KD42XRMMV65W9AHBWE2BT86V,ChozqwdoTn4Z,1
2025-12-22 22:29:49,1766442589689,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app/favicon.png,GET,,500,2m5rs-1766442589689-e1fb9a018a15,vercel-favicon/1.0,,production,main,MISS,serverless,/,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,dpl_GVYd1iWJ2MGp1nKXdNRP5wUCe7Jy,5,iad1,308,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KD42XQH0DEQ5MNP25J3RHXBV,ChozqwdoTn4Z,1
2025-12-22 22:29:49,1766442589588,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app/favicon.ico,GET,,500,2m5rs-1766442589588-42c8ad85efe5,vercel-favicon/1.0,,production,main,MISS,serverless,/,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,dpl_GVYd1iWJ2MGp1nKXdNRP5wUCe7Jy,4,iad1,308,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KD42XQE2X6C8JNW4CT1D0HM5,ChozqwdoTn4Z,1
2025-12-22 22:29:47,1766442587472,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app/favicon.ico,GET,,500,lwhxr-1766442587472-3cd2009fb78f,vercel-favicon/1.0,,production,main,MISS,serverless,/,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,dpl_GVYd1iWJ2MGp1nKXdNRP5wUCe7Jy,4,iad1,308,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KD42XNBT76KJHRSBHVTZJKCQ,ChozqwdoTn4Z,1
2025-12-22 22:29:46,1766442586303,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app/favicon.ico,GET,,500,bx45w-1766442586303-9561d35f7373,vercel-favicon/1.0,,production,main,MISS,serverless,/,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,dpl_GVYd1iWJ2MGp1nKXdNRP5wUCe7Jy,4,iad1,307,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KD42XM7E3XHQZV7C2A7JW24K,ChozqwdoTn4Z,1
2025-12-22 22:29:46,1766442586019,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app/,GET,,500,7qlvt-1766442586019-ee10070472d1,vercel-favicon/1.0,,production,main,MISS,serverless,/,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,dpl_GVYd1iWJ2MGp1nKXdNRP5wUCe7Jy,4,iad1,307,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KD42XM1FNCRDA3TF5A8D2D33,ChozqwdoTn4Z,1
2025-12-22 22:29:44,1766442584853,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app/,GET,,500,spc44-1766442584853-b236087104da,vercel-favicon/1.0,,production,main,MISS,serverless,/,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,dpl_GVYd1iWJ2MGp1nKXdNRP5wUCe7Jy,6,iad1,307,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KD42XJTJRMM8E4Y18YV0575H,ChozqwdoTn4Z,1
2025-12-22 22:29:14,1766442554745,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app/favicon.ico,GET,,500,jlf6s-1766442554745-f70b663a9f85,vercel-screenshot/1.0,,production,main,MISS,serverless,/,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,dpl_GVYd1iWJ2MGp1nKXdNRP5wUCe7Jy,5,iad1,308,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KD42WNG120ZWTZ7FQ0VD0ZS2,ZwpdFx7f4FSp,1
2025-12-22 22:29:14,1766442554631,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app/favicon.ico,GET,,500,wcmbg-1766442554631-281284a2b0ee,vercel-screenshot/1.0,,production,main,MISS,serverless,/,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,dpl_GVYd1iWJ2MGp1nKXdNRP5wUCe7Jy,5,iad1,307,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KD42WN9H38N85HWR06XK4JZ3,ZwpdFx7f4FSp,1
2025-12-22 22:29:14,1766442554488,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app/,GET,,500,8b57d-1766442554488-5890c0397a1a,vercel-screenshot/1.0,,production,main,MISS,serverless,/,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,dpl_GVYd1iWJ2MGp1nKXdNRP5wUCe7Jy,6,iad1,306,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KD42WN843NZBM3Y0GJ9MQ8YF,ZwpdFx7f4FSp,1
2025-12-22 22:29:14,1766442554381,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app/,GET,,500,4qbc8-1766442554381-79ffdf8fc032,vercel-screenshot/1.0,,production,main,MISS,serverless,/,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,dpl_GVYd1iWJ2MGp1nKXdNRP5wUCe7Jy,5,iad1,306,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KD42WN5TG37GD335TYW3652X,ZwpdFx7f4FSp,1
2025-12-22 22:29:14,1766442554848,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app/,GET,,500,t9hqd-1766442550427-614066e78e0e,vercel-screenshot/1.0,info,production,main,MISS,serverless,/,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,dpl_GVYd1iWJ2MGp1nKXdNRP5wUCe7Jy,,,,,"Startup Error: cannot import name 'verify' from 'OpenSSL.crypto' (unknown location)

Traceback:
Traceback (most recent call last):
  File ""/var/task/api/index.py"", line 12, in <module>
    from backend.main import app
  File ""/var/task/backend/main.py"", line 24, in <module>
    from routers.fiscal_router import router as fiscal_router
  File ""/var/task/backend/routers/fiscal_router.py"", line 79, in <module>
    from services.fiscal_provider import FiscalProvider
  File ""/var/task/backend/services/fiscal_provider.py"", line 6, in <module>
    from signxml import XMLSigner
  File ""/var/task/_vendor/signxml/__init__.py"", line 7, in <module>
    from .verifier import XMLVerifier, VerifyResult, SignatureConfiguration
  File ""/var/task/_vendor/signxml/verifier.py"", line 13, in <module>
    from OpenSSL.crypto import verify as openssl_verify
ImportError: cannot import name 'verify' from 'OpenSSL.crypto' (unknown location)",prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,,,
2025-12-22 22:29:10,1766442550427,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app/,GET,,500,t9hqd-1766442550427-614066e78e0e,vercel-screenshot/1.0,,production,main,MISS,serverless,/,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,dpl_GVYd1iWJ2MGp1nKXdNRP5wUCe7Jy,4088,iad1,304,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KD42WHBQ0FGMDMF6BX3TGAX8,ChozqwdoTn4Z,1
2025-12-22 22:29:14,1766442554223,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app/,GET,,500,6l9v6-1766442550318-e4166e40410a,vercel-screenshot/1.0,info,production,main,MISS,serverless,/,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,dpl_GVYd1iWJ2MGp1nKXdNRP5wUCe7Jy,,,,,"Startup Error: cannot import name 'verify' from 'OpenSSL.crypto' (unknown location)

Traceback:
Traceback (most recent call last):
  File ""/var/task/api/index.py"", line 12, in <module>
    from backend.main import app
  File ""/var/task/backend/main.py"", line 24, in <module>
    from routers.fiscal_router import router as fiscal_router
  File ""/var/task/backend/routers/fiscal_router.py"", line 79, in <module>
    from services.fiscal_provider import FiscalProvider
  File ""/var/task/backend/services/fiscal_provider.py"", line 6, in <module>
    from signxml import XMLSigner
  File ""/var/task/_vendor/signxml/__init__.py"", line 7, in <module>
    from .verifier import XMLVerifier, VerifyResult, SignatureConfiguration
  File ""/var/task/_vendor/signxml/verifier.py"", line 13, in <module>
    from OpenSSL.crypto import verify as openssl_verify
ImportError: cannot import name 'verify' from 'OpenSSL.crypto' (unknown location)",prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,,,
2025-12-22 22:29:10,1766442550318,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app/,GET,,500,6l9v6-1766442550318-e4166e40410a,vercel-screenshot/1.0,,production,main,MISS,serverless,/,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,mare-alta-c3pfk6chv-nilsonpjrs-projects.vercel.app,dpl_GVYd1iWJ2MGp1nKXdNRP5wUCe7Jy,3466,iad1,306,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KD42WHBR84J42GW5F946RB2F,ZwpdFx7f4FSp,1
2025-12-22 22:16:49,1766441809594,mare-alta-hpq6ddx51-nilsonpjrs-projects.vercel.app/favicon.ico,GET,,500,rswkg-1766441809594-482e2aade09e,vercel-screenshot/1.0,,production,main,MISS,serverless,/,mare-alta-hpq6ddx51-nilsonpjrs-projects.vercel.app,mare-alta-hpq6ddx51-nilsonpjrs-projects.vercel.app,dpl_9rQk27pZ9pL5yzojfTfv3FWVadTZ,5,iad1,305,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KD425XQ8BHE9QBKQR7Z8Z193,B2U1eOBpgCL0,1
2025-12-22 22:16:49,1766441809546,mare-alta-hpq6ddx51-nilsonpjrs-projects.vercel.app/favicon.ico,GET,,500,klwq2-1766441809546-11be293a652d,vercel-screenshot/1.0,,production,main,MISS,serverless,/,mare-alta-hpq6ddx51-nilsonpjrs-projects.vercel.app,mare-alta-hpq6ddx51-nilsonpjrs-projects.vercel.app,dpl_9rQk27pZ9pL5yzojfTfv3FWVadTZ,32,iad1,304,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KD425SQ5QRZ45YZQ9XTMWMN7,B2U1eOBpgCL0,2
2025-12-22 22:16:49,1766441809472,mare-alta-hpq6ddx51-nilsonpjrs-projects.vercel.app/,GET,,500,q2jnq-1766441809472-58c9c26d8a15,vercel-screenshot/1.0,,production,main,MISS,serverless,/,mare-alta-hpq6ddx51-nilsonpjrs-projects.vercel.app,mare-alta-hpq6ddx51-nilsonpjrs-projects.vercel.app,dpl_9rQk27pZ9pL5yzojfTfv3FWVadTZ,5,iad1,305,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KD425XK892XTX0DVMVN9X92W,t040otbVEiMP,1
2025-12-22 22:16:49,1766441809323,mare-alta-hpq6ddx51-nilsonpjrs-projects.vercel.app/,GET,,500,klwq2-1766441809323-3a0ea091a2f8,vercel-screenshot/1.0,,production,main,MISS,serverless,/,mare-alta-hpq6ddx51-nilsonpjrs-projects.vercel.app,mare-alta-hpq6ddx51-nilsonpjrs-projects.vercel.app,dpl_9rQk27pZ9pL5yzojfTfv3FWVadTZ,5,iad1,304,2048,,prj_89qmfzV6oDn7qsXiqkN1xqDDIqXQ,,,01KD425XHQYEYGGAERA2AKQHWP,t040otbVEiMP,1
